################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -3.1473411849835248E-01 a      1304     0    55     1     8
  3.5801670900997042E-03 a      1305     0    55     1     9
  1.3180303563723079E+00 a      1306     0    55     1    10
  2.7573182824474230E-02 a      1307     0    55     1    11
 -1.3587733536052617E-02 a      1308     0    55     1    12
 -1.4659993550806041E+00 a      1309     0    55     1    13
 -5.8499530184490034E-01 a      1310     0    55     1    14
  3.0504212662714703E-01 a      1311     0    55     1    15
 -6.4423050435037388E-01 a      1312     0    55     1    16
  2.3389253057321902E-01 a      1313     0    55     1    17
  1.1295891530520434E+00 a      1314     0    55     1    18
  1.9465081457875281E-02 a      1315     0    55     1    19
  5.1594795013755212E-01 a      1316     0    55     1    20
 -3.8495388162788434E-02 a      1317     0    55     1    21
 -6.4191742848916800E-01 a      1318     0    55     1    22
  1.7185325007637595E-01 a      1319     0    55     1    23
 -6.4276190470395095E-02 a      1320     0    55     1    24
 -1.8728621122864872E-01 a      1321     0    56     1     1
  8.3309226407633739E-03 a      1322     0    56     1     2
 -2.5037167536440524E-01 a      1323     0    56     1     3
  7.3772088182722473E-01 a      1324     0    56     1     4
 -1.0013256233855983E+00 a      1325     0    56     1     5
  1.6025915336378012E+00 a      1326     0    56     1     6
  1.1179685749155562E-01 a      1327     0    56     1     7
  1.0772313695851361E+00 a      1328     0    56     1     8
  3.9563253595745340E-01 a      1329     0    56     1     9
  2.5815445093261380E-01 a      1330     0    56     1    10
 -2.2715527658586884E-01 a      1331     0    56     1    11
  6.9891321838674125E-01 a      1332     0    56     1    12
 -7.6025840240764764E-01 a      1333     0    56     1    13
 -1.2530653804339724E+00 a      1334     0    56     1    14
 -4.3436741970423448E-01 a      1335     0    56     1    15
 -8.7089761764028795E-01 a      1336     0    56     1    16
  8.0267578522117988E-01 a      1337     0    56     1    17
  1.5801137837264323E+00 a      1338     0    56     1    18
  1.9530156237873670E+00 a      1339     0    56     1    19
  1.4383397587324085E+00 a      1340     0    56     1    20
  4.3911559173226777E-01 a      1341     0    56     1    21
  1.1720967686386139E+00 a      1342     0    56     1    22
 -6.5861861844698932E-01 a      1343     0    56     1    23
  1.3693195480724223E+00 a      1344     0    56     1    24
 -7.1518391426320882E-01 a      1345     0    57     1     1
  1.3038390002424429E+00 a      1346     0    57     1     2
  9.1121973569905168E-01 a      1347     0    57     1     3
 -1.1552012526816108E-01 a      1348     0    57     1     4
  3.5617307454393643E-01 a      1349     0    57     1     5
 -3.0601350761327950E-01 a      1350     0    57     1     6
 -1.1010066891659633E+00 a      1351     0    57     1     7
 -8.5604712298531904E-01 a      1352     0    57     1     8
 -1.3086303191630857E+00 a      1353     0    57     1     9
  4.2952650750830995E-01 a      1354     0    57     1    10
  4.0986947240280280E-01 a      1355     0    57     1    11
  1.1781683829256011E+00 a      1356     0    57     1    12
 -9.3681764938186152E-01 a      1357     0    57     1    13
 -8.4574214132105630E-01 a      1358     0    57     1    14
 -1.5741875485769588E+00 a      1359     0    57     1    15
 -2.5852047400746797E-01 a      1360     0    57     1    16
 -1.3211829757538066E-01 a      1361     0    57     1    17
  4.5237363189203356E-01 a      1362     0    57     1    18
  1.5688670534399685E-01 a      1363     0    57     1    19
 -7.2593537729065227E-01 a      1364     0    57     1    20
  6.7273641348469493E-01 a      1365     0    57     1    21
  4.9314170964494169E-02 a      1366     0    57     1    22
  5.9210182737314676E-01 a      1367     0    57     1    23
  8.6089278634046118E-01 a      1368     0    57     1    24
 -6.1427360529293185E-01 a      1369     0    58     1     1
 -4.4113602303761235E-01 a      1370     0    58     1     2
  2.6537112887861852E-01 a      1371     0    58     1     3
 -1.9006418231146724E-01 a      1372     0    58     1     4
 -4.9912807284979588E-01 a      1373     0    58     1     5
  1.0314880758957276E-01 a      1374     0    58     1     6
  1.2317343489601551E+00 a      1375     0    58     1     7
  8.5451533877927630E-02 a      1376     0    58     1     8
  5.4467723988685535E-01 a      1377     0    58     1     9
  5.9846782904847673E-01 a      1378     0    58     1    10
  8.4641137282496237E-01 a      1379     0    58     1    11
  9.3541899624584224E-01 a      1380     0    58     1    12
 -4.7805897884551718E-01 a      1381     0    58     1    13
 -2.2042697220787366E-01 a      1382     0    58     1    14
 -2.7074745260381383E-01 a      1383     0    58     1    15
  4.4069545855278081E-01 a      1384     0    58     1    16
 -1.1728814247279304E+00 a      1385     0    58     1    17
 -2.8000836975388799E-01 a      1386     0    58     1    18
 -4.2132733280428580E-01 a      1387     0    58     1    19
 -1.0173325091379635E+00 a      1388     0    58     1    20
 -6.0121857059419592E-01 a      1389     0    58     1    21
  2.4383995716484233E-01 a      1390     0    58     1    22
 -1.8342430082896269E-01 a      1391     0    58     1    23
 -6.6080460670048791E-01 a      1392     0    58     1    24
 -1.1367884816184552E-01 a      1393     0    59     1     1
  4.4678240780224099E-01 a      1394     0    59     1     2
  1.0317659404044635E+00 a      1395     0    59     1     3
  1.1729643400891543E+00 a      1396     0    59     1     4
 -1.2080975989725449E+00 a      1397     0    59     1     5
  2.1425924107132878E-02 a      1398     0    59     1     6
  8.4461208649434227E-01 a      1399     0    59     1     7
 -7.8392561085178614E-01 a      1400     0    59     1     8
 -1.8780129258583625E-01 a      1401     0    59     1     9
 -1.1111525519449588E+00 a      1402     0    59     1    10
  2.7304131838267631E-01 a      1403     0    59     1    11
  1.2683578262760620E+00 a      1404     0    59     1    12
 -1.1086140160303870E+00 a      1405     0    59     1    13
 -7.2441174666618002E-01 a      1406     0    59     1    14
 -6.7322682879109552E-01 a      1407     0    59     1    15
  7.7823806206937596E-01 a      1408     0    59     1    16
  8.9714298966021444E-01 a      1409     0    59     1    17
 -2.5560798727854928E-01 a      1410     0    59     1    18
  4.4813389640832024E-01 a      1411     0    59     1    19
  2.5126951850059698E-01 a      1412     0    59     1    20
  2.6821328379060627E-01 a      1413     0    59     1    21
  4.3212369646154235E-02 a      1414     0    59     1    22
  1.2545118292297033E+00 a      1415     0    59     1    23
 -2.2989951255444030E-01 a      1416     0    59     1    24
 -5.2411328354200259E-01 a      1417     0    60     1     1
 -4.4837266415960680E-01 a      1418     0    60     1     2
  2.3604557272994831E-01 a      1419     0    60     1     3
 -4.2911235268209252E-01 a      1420     0    60     1     4
 -1.7882234297416449E-01 a      1421     0    60     1     5
 -3.4175991434255276E-01 a      1422     0    60     1     6
  2.2017888840264810E-01 a      1423     0    60     1     7
 -7.8980136073872587E-01 a      1424     0    60     1     8
  1.1141720460665112E+00 a      1425     0    60     1     9
  8.5533986749536250E-01 a      1426     0    60     1    10
  4.3025820402116427E-01 a      1427     0    60     1    11
  7.2274002682340099E-01 a      1428     0    60     1    12
 -6.1960794459908541E-01 a      1429     0    60     1    13
 -9.0674592369322893E-01 a      1430     0    60     1    14
  3.4464046936562981E-01 a      1431     0    60     1    15
  1.2846789234077214E+00 a      1432     0    60     1    16
  5.7643767224997911E-01 a      1433     0    60     1    17
  1.3869339190624344E-01 a      1434     0    60     1    18
 -5.2755244807306867E-01 a      1435     0    60     1    19
 -8.0102355279262250E-01 a      1436     0    60     1    20
 -6.1887412834722066E-01 a      1437     0    60     1    21
  2.4283049933108161E-01 a      1438     0    60     1    22
  1.5545328563081173E-01 a      1439     0    60     1    23
 -5.7608856164665045E-01 a      1440     0    60     1    24
 -8.5635088470782578E-02 a      1441     0    61     1     1
 -2.3427320675402313E-01 a      1442     0    61     1     2
 -1.8585428688976297E-01 a      1443     0    61     1     3
 -6.1106991083794110E-02 a      1444     0    61     1     4
 -2.7623493717669721E-02 a      1445     0    61     1     5
  2.2494644527255140E-02 a      1446     0    61     1     6
  7.5502510676126117E-03 a      1447     0    61     1     7
 -1.2284329950029907E-01 a      1448     0    61     1     8
 -2.1780428894981546E-01 a      1449     0    61     1     9
 -1.8132587643009995E-01 a      1450     0    61     1    10
  5.6438731418922632E-02 a      1451     0    61     1    11
 -2.7182955807223502E-01 a      1452     0    61     1    12
 -1.8233274961483109E-01 a      1453     0    61     1    13
 -3.7534840246287997E-02 a      1454     0    61     1    14
 -3.5956239893714805E-02 a      1455     0    61     1    15
 -1.6967629314245150E-01 a      1456     0    61     1    16
 -3.0663439391319269E-01 a      1457     0    61     1    17
 -2.9189111238942959E-02 a      1458     0    61     1    18
  4.1816159818557621E-03 a      1459     0    61     1    19
 -1.0543262568295848E-01 a      1460     0    61     1    20
  1.0767428416330602E-01 a      1461     0    61     1    21
  5.1783289353712819E-02 a      1462     0    61     1    22
  7.8663911219355634E-02 a      1463     0    61     1    23
 -2.2105843230328569E-02 a      1464     0    61     1    24
 -1.5360856641295859E-01 a      1465     0    62     1     1
  7.7796080118932731E-01 a      1466     0    62     1     2
 -6.0351107590172726E-01 a      1467     0    62     1     3
 -5.1644748465911472E-01 a      1468     0    62     1     4
 -9.6685275073637134E-01 a      1469     0    62     1     5
  1.8707239288021979E-01 a      1470     0    62     1     6
  1.5388964822412248E+00 a      1471     0    62     1     7
 -5.3885520435979406E-01 a      1472     0    62     1     8
  8.7116976334359619E-01 a      1473     0    62     1     9
 -8.2804789931873501E-01 a      1474     0    62     1    10
 -1.8778924252408022E-01 a      1475     0    62     1    11
  1.7346597048894359E+00 a      1476     0    62     1    12
  3.1513474716252443E-01 a      1477     0    62     1    13
  4.4616513965605581E-01 a      1478     0    62     1    14
 -8.0278602843033481E-02 a      1479     0    62     1    15
  2.2503088016197828E-01 a      1480     0    62     1    16
  4.0081248771973810E-01 a      1481     0    62     1    17
 -6.3533693141426317E-02 a      1482     0    62     1    18
 -7.1649204979459025E-01 a      1483     0    62     1    19
 -2.5270287030975253E-01 a      1484     0    62     1    20
  2.9544915861310972E-01 a      1485     0    62     1    21
  1.0495482978968853E+00 a      1486     0    62     1    22
  1.5729974193966685E+00 a      1487     0    62     1    23
  1.2332199527659359E-01 a      1488     0    62     1    24
  4.8403780658042794E-01 a      1489     0    63     1     1
 -2.2147671533911319E+00 a      1490     0    63     1     2
 -1.1475761637261943E-01 a      1491     0    63     1     3
 -1.6107779974894626E-01 a      1492     0    63     1     4
 -1.5583931692198510E-01 a      1493     0    63     1     5
  6.0862817233435174E-01 a      1494     0    63     1     6
  1.7390586045822420E+00 a      1495     0    63     1     7
  8.6422137910965680E-01 a      1496     0    63     1     8
  1.3722488588100723E+00 a      1497     0    63     1     9
 -2.1162184329017600E-01 a      1498     0    63     1    10
 -1.0803258591729157E+00 a      1499     0    63     1    11
 -4.4171156352396174E-01 a      1500     0    63     1    12
  8.9762046428853404E-01 a      1501     0    63     1    13
 -3.7204189889480882E-01 a      1502     0    63     1    14
  9.3661319509692897E-01 a      1503     0    63     1    15
 -1.4358512775741997E-01 a      1504     0    63     1    16
  3.2691014198338098E-01 a      1505     0    63     1    17
 -6.6853198259574018E-02 a      1506     0    63     1    18
  5.9383539704384022E-02 a      1507     0    63     1    19
  1.1689961469131791E+00 a      1508     0    63     1    20
 -1.1796163263711859E+00 a      1509     0    63     1    21
  5.5090278465408538E-01 a      1510     0    63     1    22
  1.4455711804339950E+00 a      1511     0    63     1    23
 -9.9438693602125794E-01 a      1512     0    63     1    24
 -7.0320882629250139E-02 a      1513     0    64     1     1
 -1.4250996581005196E-01 a      1514     0    64     1     2
