################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -3.7967117489853486E-02 a       521     0    22     1    17
 -9.1741514704710966E-02 a       522     0    22     1    18
 -6.4168515288844499E-02 a       523     0    22     1    19
  1.0637219931306773E-01 a       524     0    22     1    20
  5.0150180158121380E-02 a       525     0    22     1    21
 -3.1329597750373896E-02 a       526     0    22     1    22
 -1.6834451307645777E-02 a       527     0    22     1    23
  2.7040935670343547E-02 a       528     0    22     1    24
  7.5947712307296189E-02 a       529     0    23     1     1
 -6.1831523929620942E-02 a       530     0    23     1     2
 -2.2187740997097999E-01 a       531     0    23     1     3
  8.2924376507197251E-02 a       532     0    23     1     4
  8.2790868706220429E-03 a       533     0    23     1     5
  6.1034099015215532E-02 a       534     0    23     1     6
 -1.4301237378506904E-01 a       535     0    23     1     7
  3.4926307376741039E-01 a       536     0    23     1     8
  2.1992895342486832E-01 a       537     0    23     1     9
 -1.8117469328615252E-01 a       538     0    23     1    10
  3.3024921070995077E-02 a       539     0    23     1    11
 -1.4086230391113608E-01 a       540     0    23     1    12
 -1.0186008988518579E-02 a       541     0    23     1    13
  7.2795722229601345E-02 a       542     0    23     1    14
  2.3584963844389092E-01 a       543     0    23     1    15
 -4.5970940382643655E-02 a       544     0    23     1    16
 -8.0496823843695595E-03 a       545     0    23     1    17
 -1.1592916882207842E-01 a       546     0    23     1    18
  7.8945413020210284E-02 a       547     0    23     1    19
 -5.1360440484600603E-02 a       548     0    23     1    20
  1.6269373556988406E-01 a       549     0    23     1    21
  1.6053316686063364E-02 a       550     0    23     1    22
 -3.9026409703875847E-03 a       551     0    23     1    23
  1.8235470948763285E-01 a       552     0    23     1    24
  1.2711242887927765E-01 a       553     0    24     1     1
  1.6734799825966679E-02 a       554     0    24     1     2
  1.7244500080609360E-01 a       555     0    24     1     3
 -8.9624178674574465E-02 a       556     0    24     1     4
 -1.5537265007833870E-01 a       557     0    24     1     5
  8.9011375935802040E-03 a       558     0    24     1     6
 -2.2776538092070012E-01 a       559     0    24     1     7
 -1.2450024081955210E-02 a       560     0    24     1     8
 -8.3774927281703125E-03 a       561     0    24     1     9
  1.0576245480113204E-01 a       562     0    24     1    10
  1.6554852638334797E-01 a       563     0    24     1    11
 -1.2904746210727644E-01 a       564     0    24     1    12
  9.4694709965103055E-02 a       565     0    24     1    13
 -1.2690557620455215E-01 a       566     0    24     1    14
 -1.3374625439369914E-01 a       567     0    24     1    15
 -8.9298799729545297E-02 a       568     0    24     1    16
  1.4536291501395765E-01 a       569     0    24     1    17
  1.4443468150815314E-02 a       570     0    24     1    18
  1.3355132339289072E-01 a       571     0    24     1    19
  1.1175241703240826E-01 a       572     0    24     1    20
  1.4554283102349946E-01 a       573     0    24     1    21
 -1.5920034585791271E-01 a       574     0    24     1    22
  2.8487460671477324E-02 a       575     0    24     1    23
 -1.9414291019046057E-02 a       576     0    24     1    24
 -1.6112173739345453E-01 a       577     0    25     1     1
  1.2425525114087607E-01 a       578     0    25     1     2
 -2.5756220934669560E-01 a       579     0    25     1     3
  8.2805226694984288E-02 a       580     0    25     1     4
  1.8030355762762518E-02 a       581     0    25     1     5
  1.9588726412509780E-01 a       582     0    25     1     6
 -2.3997185836357696E-01 a       583     0    25     1     7
  8.5234149044525909E-03 a       584     0    25     1     8
  1.4732642228199028E-01 a       585     0    25     1     9
  2.0239801754611386E-03 a       586     0    25     1    10
 -1.9519330774763566E-01 a       587     0    25     1    11
  1.2344812912644683E-01 a       588     0    25     1    12
  2.7941617943042108E-03 a       589     0    25     1    13
  1.4351098221254049E-01 a       590     0    25     1    14
  4.6615038164527250E-02 a       591     0    25     1    15
 -1.8400028194944663E-02 a       592     0    25     1    16
 -8.7006101613541026E-02 a       593     0    25     1    17
 -1.8055581457935810E-01 a       594     0    25     1    18
  1.2209559788070534E-01 a       595     0    25     1    19
 -2.5437812084989847E-01 a       596     0    25     1    20
  1.8349408097082515E-01 a       597     0    25     1    21
 -3.3380041850898567E-01 a       598     0    25     1    22
  3.4874972533113008E-01 a       599     0    25     1    23
 -9.3657406038076783E-03 a       600     0    25     1    24
  1.4671980717328215E-02 a       601     0    26     1     1
  1.3154886555063577E-01 a       602     0    26     1     2
 -2.9673380484811829E-01 a       603     0    26     1     3
 -1.8610076314332583E-01 a       604     0    26     1     4
  7.2889025094691768E-03 a       605     0    26     1     5
 -1.6862390230986526E-02 a       606     0    26     1     6
  1.1517171131433133E-01 a       607     0    26     1     7
 -2.6720145259934130E-01 a       608     0    26     1     8
 -5.6243235552624324E-02 a       609     0    26     1     9
  9.5036632680043486E-03 a       610     0    26     1    10
  7.7239781326326779E-02 a       611     0    26     1    11
  6.2263934794251935E-02 a       612     0    26     1    12
 -1.7783985396621682E-02 a       613     0    26     1    13
 -1.5127808910061886E-02 a       614     0    26     1    14
  2.3539409276562465E-01 a       615     0    26     1    15
  6.2689293687248071E-02 a       616     0    26     1    16
 -2.8396182379637469E-01 a       617     0    26     1    17
 -1.5454764965270859E-01 a       618     0    26     1    18
  9.7922692576920239E-02 a       619     0    26     1    19
 -1.4561481086961464E-01 a       620     0    26     1    20
  6.2140036976326647E-02 a       621     0    26     1    21
 -3.6620805379631270E-03 a       622     0    26     1    22
  2.8904430745964188E-03 a       623     0    26     1    23
 -1.5992717624241558E-02 a       624     0    26     1    24
  1.6072744969143817E-02 a       625     0    27     1     1
 -1.5172480989880369E-01 a       626     0    27     1     2
 -6.4172775984973646E-02 a       627     0    27     1     3
  3.1575995009452740E-02 a       628     0    27     1     4
  9.1162464694910673E-03 a       629     0    27     1     5
  1.0774339707298844E-01 a       630     0    27     1     6
 -3.4028563681088994E-03 a       631     0    27     1     7
  2.6370502939002598E-02 a       632     0    27     1     8
 -6.5621975070413396E-02 a       633     0    27     1     9
 -6.4038647592791088E-03 a       634     0    27     1    10
 -4.4396064536593102E-02 a       635     0    27     1    11
  4.5076060685895529E-02 a       636     0    27     1    12
 -1.7368429558278570E-01 a       637     0    27     1    13
  7.4984903035218820E-02 a       638     0    27     1    14
  8.6187899603003160E-02 a       639     0    27     1    15
 -5.2060072412106216E-02 a       640     0    27     1    16
  4.1654463907381471E-02 a       641     0    27     1    17
  1.7379026752875698E-01 a       642     0    27     1    18
 -7.0949303584529388E-02 a       643     0    27     1    19
  8.8439862080268050E-02 a       644     0    27     1    20
  1.3126386474992496E-01 a       645     0    27     1    21
  7.5250056947200033E-03 a       646     0    27     1    22
  1.3467601090121517E-02 a       647     0    27     1    23
  3.8334832792391721E-02 a       648     0    27     1    24
  4.6119624928407897E-02 a       649     0    28     1     1
  2.1335212520672861E-01 a       650     0    28     1     2
  1.7441021896289467E-02 a       651     0    28     1     3
  3.8387612483317755E-02 a       652     0    28     1     4
  3.4525044456429593E-02 a       653     0    28     1     5
  6.8667376006188663E-02 a       654     0    28     1     6
 -8.0775993044111039E-02 a       655     0    28     1     7
 -1.5712009223366016E-01 a       656     0    28     1     8
 -1.3457089907917555E-01 a       657     0    28     1     9
 -2.5749085743671585E-01 a       658     0    28     1    10
  5.7049940435141909E-02 a       659     0    28     1    11
 -1.0078719367101306E-01 a       660     0    28     1    12
 -3.0307681393656266E-01 a       661     0    28     1    13
 -7.7486817016609352E-02 a       662     0    28     1    14
 -2.7141350294041258E-02 a       663     0    28     1    15
  2.2557886411116515E-01 a       664     0    28     1    16
 -2.0134937949430526E-01 a       665     0    28     1    17
 -2.3582242024551194E-02 a       666     0    28     1    18
 -1.1916812206616577E-01 a       667     0    28     1    19
 -7.3036872688568236E-03 a       668     0    28     1    20
  1.7163750475821907E-01 a       669     0    28     1    21
  5.4786150044476498E-02 a       670     0    28     1    22
 -4.0120824708243116E-02 a       671     0    28     1    23
 -1.7513672339123829E-01 a       672     0    28     1    24
 -2.7778962631036996E-01 a       673     0    29     1     1
  4.1689396527955945E-03 a       674     0    29     1     2
 -5.7853034927211645E-03 a       675     0    29     1     3
 -3.1053565285926208E-02 a       676     0    29     1     4
 -2.4443109081297282E-01 a       677     0    29     1     5
 -1.2513220570510167E-01 a       678     0    29     1     6
  5.4865382735407468E-02 a       679     0    29     1     7
 -3.3177819112518492E-01 a       680     0    29     1     8
  1.6079285002887397E-01 a       681     0    29     1     9
 -3.6412470962673582E-02 a       682     0    29     1    10
 -1.2685368522817994E-01 a       683     0    29     1    11
 -1.1671227580816873E-01 a       684     0    29     1    12
  2.1623642048725142E-01 a       685     0    29     1    13
 -3.6551106728102481E-02 a       686     0    29     1    14
 -3.3276219485399626E-02 a       687     0    29     1    15
  1.1471583573083846E-01 a       688     0    29     1    16
 -3.7034718598784755E-01 a       689     0    29     1    17
  1.4730666452625201E-02 a       690     0    29     1    18
 -1.4726814718706122E-01 a       691     0    29     1    19
  9.5547893623701974E-02 a       692     0    29     1    20
 -1.0644070814346512E-02 a       693     0    29     1    21
  4.9920737347304990E-02 a       694     0    29     1    22
 -1.2269660440772687E-01 a       695     0    29     1    23
  1.1974640620507167E-01 a       696     0    29     1    24
 -5.5717167719847652E-02 a       697     0    30     1     1
 -2.2143828215918461E-02 a       698     0    30     1     2
  3.2352551508726679E-01 a       699     0    30     1     3
 -5.2009393833173143E-02 a       700     0    30     1     4
  1.2672113148550515E-01 a       701     0    30     1     5
  4.4499926994804297E-02 a       702     0    30     1     6
  1.2946905984044363E-01 a       703     0    30     1     7
 -1.9234277566484748E-01 a       704     0    30     1     8
  1.1093597086735646E-01 a       705     0    30     1     9
 -2.4416213421083979E-02 a       706     0    30     1    10
 -2.4779232110896521E-01 a       707     0    30     1    11
 -5.0293214166968234E-02 a       708     0    30     1    12
  1.3509006192601158E-01 a       709     0    30     1    13
  1.9869204326866063E-02 a       710     0    30     1    14
  1.6561796106243787E-01 a       711     0    30     1    15
  1.6384309651322090E-01 a       712     0    30     1    16
  1.2153061764551257E-01 a       713     0    30     1    17
 -6.7537778714353486E-02 a       714     0    30     1    18
 -3.2115347566071553E-02 a       715     0    30     1    19
  1.8876935547061387E-02 a       716     0    30     1    20
  1.6050248207273632E-02 a       717     0    30     1    21
  1.2148089453573090E-01 a       718     0    30     1    22
 -1.8480053425689236E-01 a       719     0    30     1    23
 -1.5555059097717516E-01 a       720     0    30     1    24
 -8.3875671589411741E-02 a       721     0    31     1     1
 -5.1048275461531352E-02 a       722     0    31     1     2
  5.1118043963628353E-02 a       723     0    31     1     3
  1.6922556395636723E-02 a       724     0    31     1     4
 -1.8624544079745109E-01 a       725     0    31     1     5
 -5.1876001005907533E-03 a       726     0    31     1     6
  2.3910075133222193E-02 a       727     0    31     1     7
 -2.0328596836674637E-02 a       728     0    31     1     8
  6.8831722431163637E-03 a       729     0    31     1     9
 -1.7789927406067085E-01 a       730     0    31     1    10
  3.7159580727500946E-02 a       731     0    31     1    11
  2.4708632478584833E-01 a       732     0    31     1    12
 -2.2549449307104563E-01 a       733     0    31     1    13
  6.8930036766160524E-02 a       734     0    31     1    14
  1.7183794984882081E-01 a       735     0    31     1    15
  5.8617100926366697E-02 a       736     0    31     1    16
  3.9912297316443041E-01 a       737     0    31     1    17
 -1.5062867430055155E-01 a       738     0    31     1    18
