,O1,O2,O3,O4,O5,O6,O7,O8,C1,C2,C3,C4,H1,H2,H3,H4,H5,H6,H7,H8,C5,C6,C7,C8,H9,H10,H11,H12
66,51.18456554,-62.42825065,-28.29978247,37.67736422,-146.37222858,-86.5938277,-15.99617634,-5.13136353,156.97539888,127.59608621,86.08303281,150.14709927,26.74418384,28.40811184,25.39310467,30.09293318,27.69600022,25.75321374,26.04097228,29.57868043,-10.31377654,-26.3834138,-23.39455087,-25.25797782,15.22575021,7.88793881,8.00554766,9.72075019
67,26.78382301,143.89825696,101.34952225,-24.31682239,-71.64498165,-198.57985018,-55.43992126,-190.26028513,78.0549492,114.03760021,122.67321533,105.19450548,23.82733735,23.15615629,26.66250457,26.95155269,23.7600826,28.01193021,25.49562182,20.95005162,-15.8908344,-26.1909994,-30.36460383,-8.49124808,8.59389493,24.67900182,22.38083332,7.52683568
68,24.37984458,-12.14654064,139.05839988,-44.79910399,-156.10118672,-43.91996901,-15.61477746,-19.78678789,126.01550373,121.0184386,135.91483834,121.28380413,29.71433155,22.44204415,26.53700142,25.68749615,29.88495901,27.55095623,26.29479336,26.94139707,-21.29414971,-22.22666321,-30.71163461,-11.48226158,11.1002962,8.71520368,20.90976878,10.56847194
69,81.60150652,104.55175809,110.37610273,-31.77205932,-109.58800509,-10.94345542,32.36726435,-38.82749895,75.59720982,128.59942644,137.93042528,112.35278373,22.69015189,26.18513251,25.85806577,26.77139663,22.07456863,26.42258532,27.8064312,26.44783967,-32.54163752,-25.61515147,-11.24611422,-11.4211463,12.85483609,25.42838142,15.44899587,14.18660984
70,83.25648544,-29.32989745,51.95934327,126.01314481,-45.17508261,5.77561151,-68.48560855,-42.33830087,142.26866362,133.26699851,133.88672525,118.58534465,26.43308386,23.58891424,26.3330346,24.71499661,29.60230449,27.8084735,28.24899008,27.40781206,-24.15678377,-18.02945855,-12.81283383,-33.98648072,9.36705593,6.21457135,20.78862904,21.62260046
71,-102.55239419,70.01852294,56.870966,140.33663426,-189.86491547,-14.04864498,-77.77024607,-104.88667531,114.21890242,121.47205373,142.86064682,108.26427284,24.23120313,23.40528663,28.23786932,24.02138026,28.29361184,24.65586935,28.93447333,21.17517271,3.2283046,-22.07306122,-27.25460982,-10.3623715,11.13377341,18.64626429,14.64166515,23.04701187
72,29.66938296,9.69629819,78.80644834,-41.03473171,-22.22709014,-147.17819321,-19.61014526,6.93511281,114.86004,142.47337428,127.28290277,136.71587962,29.34603909,26.48917254,25.81956449,26.56392599,29.06984888,29.58449633,25.95796365,26.64289271,-22.35602742,-11.41993742,-23.56815214,-24.61068666,16.35111945,10.37843462,17.90751044,12.96371172
73,47.04883074,73.81351425,96.95671699,-88.01791524,64.60064587,-10.73796911,-140.05452602,-149.64120447,117.21902765,123.66469566,145.45598588,86.49006874,23.46792141,23.08262529,27.97470765,25.03512845,27.7679292,24.11723322,26.80045111,24.08573252,-18.22773522,-11.49794009,-30.00673093,-2.42562245,17.40962307,22.9320423,13.97078694,16.4260266
74,122.26133425,78.95733538,-4.11917171,93.22140889,-182.95407236,-73.2368914,-89.51864728,1.3204455,175.48039331,146.32193113,98.76059286,154.09830502,28.76868407,29.2148521,24.51623933,29.09354404,27.7983585,29.29285264,25.22152975,25.42139589,8.50419981,-13.51592802,-18.90066279,-12.50280584,18.28839742,16.59511508,11.3327798,14.25577245
75,-37.06462707,8.06862237,2.20117617,112.01252392,-169.18104858,24.25641004,-198.05007814,-68.42906609,90.74791612,106.20847422,132.25522609,104.07262406,21.90201721,24.61122748,27.45216623,19.87623046,24.40932227,29.14030608,25.99406662,24.33463123,-19.92151874,-3.71590139,-16.04289733,-7.42905353,10.7872664,25.01536895,9.43395745,18.26978089
76,-6.85917321,25.14253679,46.48592459,31.97619532,-10.36959348,-8.94035681,-40.24558371,-85.45741625,136.51598999,130.71623783,80.29657777,150.7874043,27.51977147,27.39309101,21.06672881,29.22558573,28.79772008,25.72121651,25.4404898,30.3398526,-17.32902478,-21.70155734,-33.32045575,-8.35368137,9.58432419,10.21230342,10.72928232,13.8488685
77,55.83109788,35.82148323,160.03333757,16.84479714,-214.12634587,-158.58334512,-140.98802906,-97.55596993,87.14542032,123.07551105,140.17748148,114.58725975,24.05130722,24.43864175,26.98176965,25.53521051,23.47465055,27.74941199,26.39309163,28.84494394,-19.14108007,-18.56426758,-40.11715855,-7.11030942,10.40066913,14.70065178,23.80661678,16.78584109
78,124.95504923,68.70934484,119.79379827,-99.04460137,-315.62817087,-186.48990992,-75.00182322,18.67832898,147.80676399,155.5338572,117.57258036,101.31769599,26.43394963,29.08264879,25.85901328,29.10844538,27.68928687,28.65342565,24.06276085,24.07363969,-9.05860497,-13.12486359,-19.51965744,-12.13447543,22.61024249,14.79867164,16.27676765,15.58513052
79,127.80046786,34.14635404,70.23702698,72.63042246,-44.51146727,55.31012596,-48.1863723,-150.77801706,123.14259455,134.92703887,139.27410237,134.00507295,25.47513568,26.57459325,30.1708691,25.66861657,24.48519496,27.51393646,29.12909078,26.6725917,-23.41367247,-33.48523431,-11.7596407,-24.70194811,14.29871084,13.14518038,18.40539214,16.50289924
80,148.57810799,107.54800618,-96.22191055,187.73610749,-66.62885506,-30.03476743,-21.25478116,-39.58187819,159.3042844,159.51547529,103.73627887,167.69614777,24.54008731,28.8770149,23.89003435,28.11968698,27.46018344,28.99227047,26.61226795,27.2906313,-5.61653097,-21.14721717,-15.53513852,-16.21874482,27.60883269,20.33766342,8.86856508,28.72264378
81,5.41655137,4.93909905,-24.5393183,122.27259696,-101.73979927,-185.70284343,-85.83477696,-24.30532531,133.8329029,121.51359382,120.23210171,134.20245472,26.03965605,28.56401,25.3196304,26.73433889,29.05854852,26.11093918,27.31143355,29.09981525,-26.41886602,-25.49169662,-4.49150524,-20.59667977,18.72803584,11.08014378,6.75032711,21.44320234
82,-28.12497633,-166.08319216,47.17595703,56.48099514,9.17367592,-90.63812456,43.28143014,-134.07235351,133.45973079,128.62853582,167.88910983,70.14217461,28.74163149,28.97909564,28.46915151,28.51449934,29.73069727,30.02538796,28.25450513,21.10385641,-14.21362772,-2.88665505,-19.1157744,-6.13260992,29.43237542,9.07689312,13.78255471,24.5503458
83,78.17418242,100.28849027,41.32470497,-43.96848068,-15.64352894,-92.95720039,-193.72246315,-257.55586018,136.72082374,147.68104271,88.76705731,46.14686905,25.56204452,26.54549405,25.03195377,22.68133719,25.14474265,26.4563594,21.70268781,22.63588803,2.58158565,-16.43487553,-12.25623542,6.81412635,14.62842256,15.91373343,10.63861371,10.85688961
84,73.5946905,102.74209534,-32.86960578,132.76842732,-170.79879246,-83.14316798,-165.29556126,-99.16992346,120.80215844,110.60462008,105.83080161,169.42981838,27.36529345,28.08711126,27.66784847,30.15334116,24.41193586,27.33413981,28.08922468,29.30894205,-38.07582993,-30.61227132,-5.04248932,-23.55042237,22.85977675,19.43309282,19.60767175,20.55859349
85,36.10040635,-58.51461586,-79.97066839,107.37210298,-24.06889011,-13.99607314,-57.02712316,-4.39431851,122.52127704,133.45088429,101.99623142,162.09125571,26.81846861,26.94657146,26.63329671,27.06857869,25.67620979,27.63016376,22.87775658,27.01670464,-18.68831032,-23.69625484,-24.98603309,-18.87655224,14.8731583,11.04440823,10.75100779,14.96198575
86,-109.55490336,0.27214787,142.45576427,-21.98229283,-8.83138694,-153.83515297,-47.20394506,-181.57303008,121.25893584,100.60230866,135.678393,124.19456211,28.1936536,25.62666559,24.38744831,28.41465637,29.01417778,25.70485498,25.67688737,28.69004444,-6.1862075,-14.90495012,-22.99736589,-10.95793391,13.39186395,18.9525984,27.03759379,14.33359122
87,154.76439183,86.30553889,57.00210372,-21.7547559,-294.9800833,-110.9534431,-166.59908757,41.76583114,126.58113818,144.96930345,129.32813342,121.68958131,25.88696476,25.86120495,27.25996637,27.56223009,24.71420007,26.36254005,24.88247309,24.54417973,-25.25321702,-8.39261445,-15.79274572,-26.80330656,27.6557496,12.47263947,11.99214295,12.45494532
88,110.80507325,96.71331334,95.33484221,-36.75715753,-138.04929752,-130.69626513,-150.85275476,-250.47235004,155.99197804,117.02923622,134.38499101,139.30104509,25.69329002,25.03437955,27.41882066,26.7163382,27.75225609,27.43941276,28.23053362,28.43493471,-24.0535559,-21.63201946,-3.72437282,-19.14355511,11.35804817,22.49639382,27.41289438,10.3517141
89,84.04745765,27.00127677,16.85905163,56.11810618,-52.64894399,-183.96918506,-25.68682463,-20.08219286,126.72323572,117.30560228,104.982363,137.08732081,24.88598991,26.39240442,30.23570376,27.90626984,27.28960656,24.87636918,28.88891685,25.7646246,-22.47157976,-19.67526949,-22.72345023,-12.57443137,20.96405463,6.39137508,16.539365,11.94673375
90,79.82992615,129.50836367,7.04515966,87.91498133,-163.13166475,-140.15502896,-32.31578273,-56.6876716,139.18041673,119.09470796,156.04342387,125.64479483,27.49051303,25.54891458,29.85327121,24.23522799,26.28734458,29.32517548,28.83682296,27.08778044,-37.90994639,-18.30730887,-24.84349058,-11.57460079,16.38814105,28.04031377,9.38718661,15.26047746
91,31.88779229,-53.07255823,70.33967069,58.15551533,-165.9337211,-41.43879727,-230.98367504,-1.04464873,107.37032409,108.77113181,104.78109949,110.82443708,24.76335979,24.95949648,24.89032215,28.05370264,29.9387766,24.76378633,24.80141846,26.24982991,-36.19846696,-13.28692561,-8.96563452,-22.02486866,13.53258872,7.91047286,18.70856598,14.61197303
92,-66.32512017,59.93566658,37.84336642,-27.12812302,-24.87440947,-140.19061986,-139.91049481,-221.47240235,111.63476784,117.03321726,153.59604476,98.27609707,29.12197921,25.51823472,27.95211436,25.11457114,28.59415128,26.89551199,28.42425754,25.30059404,-6.9770821,-14.15867238,-24.28575926,-3.3904292,10.97886591,17.34026169,11.61677611,11.00785039
93,50.26992519,54.31400088,-80.09186875,-127.37589818,-230.10757748,-213.28304056,69.56502627,-76.12473869,123.40922885,120.79791516,123.52336725,106.93271703,26.28001952,26.69988724,27.13788809,27.04028579,29.75613781,25.09477753,26.17300943,23.27024399,-6.14775419,-4.29806901,-20.10936945,-9.58857752,10.93563862,15.01165457,13.88382629,5.63201653
94,53.88106728,77.88576197,106.41465103,92.59860625,-139.31616575,-6.21737251,-138.09897631,-93.72317186,102.84747819,125.71017227,80.07956401,82.37385945,26.02206328,27.97821356,25.93427533,23.15470283,21.79226602,24.25277943,24.08182129,22.65755377,-11.91589338,-20.93423066,-25.50187076,-11.23065713,10.33171767,12.42022872,18.05149032,11.82332106
95,38.55128457,-0.49331569,125.23921692,68.10673333,52.39322077,-14.29707136,-127.2759188,-24.01930495,107.88856257,103.70695045,130.71652854,148.13488365,23.05253044,25.41355716,25.79336357,28.05488969,25.08202212,28.7039117,25.61568146,29.08933595,-23.66236766,-17.43268126,-14.97593302,-15.05941717,15.90894934,20.97549829,22.53844539,10.50174348
96,-118.82378133,42.41576742,76.8492713,24.95160213,-118.01476909,-10.49312029,-70.50929503,-101.36845469,110.9175552,148.62161749,153.30777969,123.51349425,30.12852602,26.9779843,29.37087599,27.84145545,29.99894334,27.97918748,29.40082319,28.57156396,-23.75836759,-17.899891,-18.20156051,-16.8698664,7.44370717,16.68777797,12.71791494,18.85089918
97,150.90766607,97.20243742,76.89512244,-147.7981627,-181.50961683,-207.03944689,-250.86109298,-140.00559205,128.90934514,136.09078196,88.59258607,104.35555576,27.15413161,26.98398937,27.58660938,25.24869449,26.5208568,28.39213344,24.68529692,27.62534432,-27.48571592,-0.35607433,-4.73312931,2.6668984,27.72673873,27.9612899,14.9966654,12.1834072
98,63.61109685,-51.67286066,110.21674966,77.90418019,77.25633067,-10.55684513,-167.25253874,-109.2578283,164.86772081,146.72822562,125.66391761,107.79111819,27.00039588,28.67634221,27.92335472,23.30393396,27.05992745,28.52104187,29.4670787,26.13509693,-19.69235073,-23.17775622,-23.58254079,-22.5005067,8.68126309,7.23526766,20.41707788,15.94156166
99,-33.01401,99.00085589,89.632709,79.04450373,-29.21460875,-203.17426489,-76.09654235,-89.28833101,93.85838616,123.33797207,119.87196714,148.95357786,26.59189168,26.71096017,25.17757243,28.47770302,24.40358876,28.19107904,24.68235108,29.53211559,-17.46778914,-31.55221734,-19.26923618,-21.67004482,16.07901824,17.2593063,14.4562922,16.72284866
100,40.30436907,104.20705362,-40.45748764,-28.74946317,-42.74774268,-114.4441467,-131.23057075,5.38091638,132.98800766,155.18539984,178.37959719,114.44550376,30.27772561,29.56556033,30.02320203,26.03963593,28.39841326,28.40090259,30.42963991,25.83941156,-23.35998647,-22.38202519,-11.03402086,-29.66593131,10.68105462,18.55584294,20.51925495,19.24710009
101,-45.54850453,109.02422483,54.43052934,-42.6849806,-3.14574385,-113.38704939,-19.21326699,-190.9555335,130.03800072,149.57215875,156.50115914,150.9667325,29.26479613,27.15116299,26.90357702,27.91031137,27.54935581,26.33539914,27.74154837,29.31429273,-11.84759175,-23.26082047,-1.56785143,-22.98729422,11.89996716,22.6309192,12.12197837,15.22607017
102,-9.33479853,74.66495836,-5.22643994,47.16876417,-79.58185415,-199.42207077,-68.96413204,-129.88015254,135.73738301,106.04126319,94.18475323,123.61445935,26.2928917,25.16042719,22.23533455,25.19866464,24.39255771,24.95971904,24.02116039,26.30093864,-33.36338037,-26.62317025,-18.37426371,-14.90934146,7.84575642,16.65428002,11.72814729,26.94626853
103,69.07310223,84.51593023,142.68856887,96.38694097,-154.76497951,-130.66422526,-72.10496275,-120.2686562,157.95587777,148.19570448,105.30139902,137.19886369,27.40812842,28.61062026,26.43025834,27.66290664,28.16277813,26.49271627,27.39024992,26.00116293,-9.98797323,-21.59983158,-18.07926348,-16.18354908,14.58748039,14.28713069,31.39385578,15.4298265
104,49.74902305,41.87948539,53.07531521,109.00648617,-182.38708675,55.24891077,-123.69597748,42.1030989,135.91101519,124.4604258,116.57996364,157.54323014,26.57919538,27.07952748,25.74190938,28.81598422,27.54179575,24.20242703,29.0929099,28.66241661,2.38160641,-18.13235462,-15.61836129,-17.74715672,16.80058898,20.72906954,16.21719417,23.09972425
105,92.98303966,-46.53300323,81.7642076,29.00097947,12.56456028,-173.68379567,-142.51317026,-149.51353233,94.18362326,113.97497073,121.70184522,101.01071598,25.57455697,28.77626381,25.59884129,26.87708505,20.72345419,27.4217207,26.00731248,24.43370965,-32.9557718,0.17247892,-1.84068601,-24.5036356,12.84784095,18.52912327,18.06913139,9.89093583
106,-26.58023653,-36.3050181,104.07123574,150.42463629,-140.38206235,-82.31376356,-110.79647811,-80.03691016,116.24774097,127.21874613,129.72942705,129.16494625,27.85982422,27.91132627,27.32814028,24.58713056,28.20828371,28.38732421,27.20768848,28.31394999,-30.43645398,-21.81593847,-14.45464398,-24.81730053,5.58262395,16.02570682,21.00879321,28.48162065
107,97.28050322,133.73871874,-95.70773539,-38.28228157,50.45031082,-23.26284073,-211.62192576,-195.75353567,156.91774657,140.02932853,120.25169885,127.24147835,28.0209004,25.09249231,28.08909333,28.92016354,28.25842999,26.91906231,26.83505068,26.87161828,-24.00088804,-11.37398671,-10.54968936,-3.12708996,18.95812813,20.86067073,13.95777093,12.5692137
108,40.16209644,-21.3557668,59.45997153,76.44852923,-90.69273097,-67.14635602,-44.165704,-88.15402607,141.02313046,125.97222637,127.94978117,147.41037422,28.76511802,26.92627684,27.0740112,26.2894041,28.80195625,29.68308301,28.93058961,29.49383483,-3.50433054,-19.8056148,-28.38739774,-17.58571831,10.86351928,11.94779138,15.11302377,19.75237584
109,-48.05500478,20.95033175,11.07054901,10.71565547,-140.46148186,-62.82080937,-142.47543289,49.41773207,94.94830561,107.02430304,107.90017774,141.05345075,23.25833472,28.42350082,25.35723009,26.43628607,24.83224006,21.99865749,27.29934792,26.43541027,-12.35694862,-20.7858883,-32.71724032,-24.85802194,5.00909384,15.29188174,12.92985139,10.65577385
110,20.00735715,100.46451295,50.86818466,98.76727823,-79.8836203,-91.57902514,-52.52409563,-132.16839026,119.43613013,142.5912202,90.531347,121.51085627,26.84099336,26.51537776,22.76774623,27.24321222,25.85897366,27.98686756,25.41608934,28.01594474,-20.78474363,-26.95479771,-20.90997886,-11.76937454,14.20565338,17.71274174,10.93089598,20.18617104
111,77.38411935,105.51689315,68.73538648,22.12972088,68.83350657,-49.32762593,-8.69133044,-134.44537626,158.04029855,108.31180054,160.47327446,102.41676552,29.4774194,27.17803186,31.13640626,26.90377905,28.67393852,22.80539527,31.4430269,27.08121974,-25.65639924,-17.95160632,-12.56460663,-6.52018422,9.68822297,22.20465307,22.76521664,14.27181428
112,120.02410949,31.69142083,-23.86372268,100.3410742,-176.85820515,-10.25997599,-59.92110765,-54.1977802,140.80386352,91.69855544,125.2484229,107.40158787,28.26504996,24.9092331,23.16500548,27.4108842,27.00759557,28.21829021,27.50943175,23.2717463,-19.5650821,-20.28852573,-8.00936067,-14.17117312,22.33174208,11.4652421,7.25484745,21.50295114
113,51.80965256,-1.61397863,48.39105181,4.9297609,-68.8812578,-229.7141582,-183.03400037,-12.02595877,108.13877937,69.33442921,75.66963453,103.6555564,24.63369047,24.59805433,26.93559101,23.87182335,24.29785954,21.46807479,22.61685739,24.34050553,-17.14490352,-10.71589695,-31.56937503,-12.95896371,9.96092045,18.48854132,16.21330542,10.11380343
114,-11.5769962,68.33394178,49.21422889,-78.37033242,59.75769615,-6.46147109,-49.0698658,-67.81026663,133.24189762,176.87132975,132.52592705,111.10682522,25.80451451,26.99515766,25.30883087,26.50268411,26.02338879,27.40123986,28.55933225,27.57406104,-13.36239623,-3.4248544,-22.5096727,-16.63762325,15.76657595,13.02231796,11.27196248,20.11036816
115,83.34521311,-24.4472828,109.63494567,-11.26896925,-223.8202045,17.27242877,39.64268429,-9.37527663,117.88918116,96.55669404,117.09165801,119.59627889,26.94976723,25.28068321,28.65611735,23.09264384,28.85164671,23.62137535,23.48357387,25.02573359,-22.35633705,-17.74754709,-16.10021246,-23.75820403,15.58642189,27.42288117,25.48622278,6.22790347
116,102.59604331,-3.5582171,-92.37271681,86.85714574,-130.03299954,-173.40675317,-124.37240567,-120.97504665,136.05123212,107.80246154,129.73297804,138.90642342,29.57373754,27.81472113,28.58340812,27.39074412,27.6635764,28.82568203,30.65244276,27.67035396,-33.88726695,3.436021,-5.58931308,-16.69373286,11.45659283,14.61987863,7.07582704,29.69064564
117,96.85967185,124.46661606,68.35317891,60.26382426,-104.37748399,-58.4969395,-68.70129949,-177.25416594,131.84032469,120.51763376,114.32026946,97.73746753,24.78155809,24.99610541,26.72251106,21.84919231,26.52742025,25.80277592,22.88695743,26.6518502,-4.10593043,-12.4726647,-19.71031341,-19.37537733,18.4031619,24.80333976,14.67036645,15.47447322
118,55.09381091,25.41089715,53.79943115,28.69669162,40.83179262,-73.33472086,-59.66596144,-159.36449638,115.1537395,138.31053952,134.51648755,142.15458441,27.39782993,30.77416398,30.27899888,30.15399533,24.35405633,30.21469512,29.39810174,29.30198553,-16.3346176,-23.57312253,-10.97510143,-22.5026443,20.39720312,10.66752475,14.7730494,18.39127572
119,-76.88124896,48.48127724,73.029524,-21.42272762,-112.19487603,-38.78689203,-83.11218476,-78.90226686,144.81431349,89.03878981,142.92040208,141.42639517,26.26460944,26.76515809,28.03750381,27.08164728,27.69963911,23.979314,28.37687965,28.53892472,-6.1579248,-11.97636055,-19.34125931,-24.08960436,14.43088724,23.10258236,15.39884277,8.26122077
120,-33.99398847,87.51120661,69.35314975,-49.74979758,8.06424347,-111.95735451,-61.54157605,-62.68543751,110.70721499,137.46114594,137.75131411,117.80691464,26.9917123,29.0781605,25.96918448,26.30490141,26.71547463,28.91495101,27.43506043,25.60594547,-22.04060177,-26.47078629,-27.80238296,-4.50031765,14.53829962,16.33185247,17.03525404,13.30667547
121,100.75869636,131.13642261,88.48891992,28.00548332,-269.80910988,-351.73159115,-126.18562222,-146.92893575,127.78545338,87.49682106,115.97693696,124.54442563,27.19936177,26.05992651,27.4145014,25.00405504,25.99668214,21.84408734,25.84051945,27.91489415,-3.10670947,-19.88843167,-3.66982031,-8.58217518,18.97235304,24.81600691,22.13240227,24.05956354
122,132.45633693,132.1460104,61.37830437,73.79137069,-6.88056956,-200.35092775,-93.16844801,-194.09957886,128.32150113,102.6029019,143.80120165,143.39535021,26.41677963,25.70630206,29.30676098,27.61488893,28.4401002,27.22241886,26.99888607,26.92695066,-26.13317893,-20.134396,-6.35973295,-26.80014958,23.3431501,23.77371764,12.80465042,17.54572624
123,57.80161287,36.81331726,0.47917743,-99.47060404,-55.36892568,-66.79886456,25.49406436,-118.5074589,104.28271263,114.12042859,145.98133268,113.26546928,25.0280599,23.71259175,27.96777427,25.25361662,25.60145119,23.8019905,28.16149609,26.13310304,-24.404653,-17.66503483,-13.596566,-29.84468544,15.96717006,16.84555444,17.28363434,10.07961397
124,62.13167641,150.42648777,142.06600373,33.99378372,-238.10183169,-75.62865525,28.57275744,-133.61312608,120.24090855,133.00203669,139.05622726,126.29453047,24.93548016,26.26646369,25.49617138,26.98396771,27.87792762,25.60228116,25.78563559,29.12967317,-17.81595257,-26.3090573,-25.2014747,-22.33198163,13.9411139,24.30554067,19.49983449,17.78938873
125,114.05902578,-27.11807218,131.37009552,37.51148095,-183.70327594,-108.53525388,-142.65180386,-81.09204824,111.51016284,139.51046508,102.41079576,108.32209811,24.79247755,29.197405,27.18971885,24.17949462,25.23057579,27.31864017,24.77434999,25.47466075,-7.94579772,-10.23189229,-24.47736431,-22.03967026,24.25252007,8.59841648,25.10088297,13.60509224
126,65.84316111,-41.85898791,75.24551017,132.4968489,-83.04866759,-32.75925542,-42.17643748,-178.85578102,135.57932419,99.84598276,124.46793414,139.63189574,27.1202254,26.27086134,29.17894383,26.14527678,28.93387502,29.82993754,28.90036349,29.07255648,-10.49198181,-33.86548818,-23.5670676,-19.62560532,18.17050605,12.90923163,12.45452134,25.02598896
127,44.72200977,108.86592116,-3.73695895,84.63215016,60.71041256,0.92735022,51.36725437,-253.58881264,134.99539549,149.19179513,126.96208303,128.76526285,27.17845272,27.33366734,25.49880868,26.58664634,27.73761889,28.5191364,27.55038639,28.11847042,-33.31517374,-24.2344923,-23.02130961,-23.01380315,9.40734982,22.44221981,13.87681958,17.17117522
128,47.11881725,34.41290364,137.4995113,62.86824303,-104.29203659,-81.4412984,-210.58051165,-50.60519746,135.94989246,145.21535597,147.77666285,95.37171899,28.59049326,28.42554934,28.76425384,25.89372288,28.17572168,29.83762473,28.97459944,28.94498776,-19.71131435,-19.48854718,-9.72528364,-23.17778554,24.5729536,12.86627331,23.20547604,23.53882907
129,-18.07172251,57.36546544,24.49778306,22.39211404,-67.0472198,-52.26041601,-122.66786404,-146.54936455,132.72547768,133.94920792,107.2997489,125.44681082,24.24249195,28.40125167,25.66427318,27.95532409,28.02290638,28.44413601,26.70527632,27.70857524,0.24438298,-27.2544349,-11.07460532,-20.79126441,14.01218825,15.26897874,14.20001969,15.60157277
