################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  2.4600169025360014E-01 a       512     0    22     1     8
 -2.8595356059375471E-01 a       513     0    22     1     9
  1.2680940959177625E-01 a       514     0    22     1    10
 -1.5745866605073565E-02 a       515     0    22     1    11
 -1.4976223630998070E-01 a       516     0    22     1    12
  1.0510123798541339E-01 a       517     0    22     1    13
 -4.4845195361227962E-02 a       518     0    22     1    14
  1.1179710805930786E-01 a       519     0    22     1    15
  2.8878195789085992E-01 a       520     0    22     1    16
 -1.6080712733865124E-01 a       521     0    22     1    17
  1.3458204725346204E-01 a       522     0    22     1    18
 -2.4455819443210031E-01 a       523     0    22     1    19
 -3.9512925868629667E-01 a       524     0    22     1    20
  5.7671231019263003E-01 a       525     0    22     1    21
  1.1800315423100982E-01 a       526     0    22     1    22
 -1.1212628849201420E-01 a       527     0    22     1    23
 -4.7322446029735683E-02 a       528     0    22     1    24
 -1.9321053015675022E-01 a       529     0    23     1     1
 -2.1967636862977577E-01 a       530     0    23     1     2
 -1.8867708293931007E-01 a       531     0    23     1     3
  1.3510638278015757E-01 a       532     0    23     1     4
 -3.1834797060771713E-01 a       533     0    23     1     5
  5.9962563108449454E-02 a       534     0    23     1     6
 -2.7406935009814198E-02 a       535     0    23     1     7
  1.1032999945915220E-01 a       536     0    23     1     8
  8.9069461240902925E-02 a       537     0    23     1     9
 -1.4834128589466672E-01 a       538     0    23     1    10
  1.3039805322952941E-01 a       539     0    23     1    11
 -3.1271112833239184E-01 a       540     0    23     1    12
  2.6590576200336336E-02 a       541     0    23     1    13
  1.5663381508140878E-01 a       542     0    23     1    14
 -3.1365441515258163E-01 a       543     0    23     1    15
 -3.8621118607105745E-03 a       544     0    23     1    16
 -9.9015850213850995E-02 a       545     0    23     1    17
  1.6654544862487075E-01 a       546     0    23     1    18
 -5.2904460827628799E-02 a       547     0    23     1    19
  1.1899777880064835E-01 a       548     0    23     1    20
  5.3901115332884560E-02 a       549     0    23     1    21
 -8.8712098351762553E-02 a       550     0    23     1    22
  2.8422662964418036E-02 a       551     0    23     1    23
 -8.1035370908986437E-02 a       552     0    23     1    24
  5.5360175857726668E-01 a       553     0    24     1     1
  3.5811966373891130E-01 a       554     0    24     1     2
 -5.3195041083697311E-02 a       555     0    24     1     3
 -7.3089720247336204E-02 a       556     0    24     1     4
 -1.4496737622411024E-01 a       557     0    24     1     5
 -2.9028293366646658E-02 a       558     0    24     1     6
 -3.8738605842569990E-01 a       559     0    24     1     7
 -2.9525419929561966E-02 a       560     0    24     1     8
  5.0238057215769505E-01 a       561     0    24     1     9
  4.3627027313721034E-01 a       562     0    24     1    10
  2.9309046432918654E-02 a       563     0    24     1    11
  4.3958004652829619E-01 a       564     0    24     1    12
 -3.0452700343607431E-01 a       565     0    24     1    13
  4.9714982451046325E-01 a       566     0    24     1    14
 -2.1308817318442788E-01 a       567     0    24     1    15
 -4.8982628056587979E-01 a       568     0    24     1    16
  8.0267210592428986E-02 a       569     0    24     1    17
  3.2223162468215738E-01 a       570     0    24     1    18
  3.0369156115276442E-02 a       571     0    24     1    19
 -4.7987572568780229E-01 a       572     0    24     1    20
  2.9610438528831068E-01 a       573     0    24     1    21
  4.4780568736228335E-02 a       574     0    24     1    22
 -5.7681763631108884E-01 a       575     0    24     1    23
  5.0850360285039908E-01 a       576     0    24     1    24
  3.0214142197576283E-01 a       577     0    25     1     1
  1.0828356796480647E-01 a       578     0    25     1     2
  2.4533587841415141E-01 a       579     0    25     1     3
  1.6862267178368560E-02 a       580     0    25     1     4
 -2.6411515919098721E-01 a       581     0    25     1     5
  1.1710628238897985E-01 a       582     0    25     1     6
  4.0897470644738626E-01 a       583     0    25     1     7
  5.2476844956910484E-01 a       584     0    25     1     8
  2.7283334715558366E-01 a       585     0    25     1     9
  4.1403195076719279E-01 a       586     0    25     1    10
 -3.4818281352208702E-01 a       587     0    25     1    11
 -5.0593951695946315E-01 a       588     0    25     1    12
  1.1397034928463152E-02 a       589     0    25     1    13
 -4.2471297050452966E-01 a       590     0    25     1    14
  2.1133260054670960E-01 a       591     0    25     1    15
  9.1788124458462170E-02 a       592     0    25     1    16
 -6.1840074692705436E-02 a       593     0    25     1    17
  2.7662495663503606E-01 a       594     0    25     1    18
  3.1419487657170059E-01 a       595     0    25     1    19
 -7.9376668031763320E-01 a       596     0    25     1    20
  7.6676231289194363E-01 a       597     0    25     1    21
  1.7303929481950059E-01 a       598     0    25     1    22
 -3.0921221575421948E-02 a       599     0    25     1    23
 -1.3281288937585234E-01 a       600     0    25     1    24
  1.1080133581018243E+00 a       601     0    26     1     1
 -7.1486067097006212E-01 a       602     0    26     1     2
 -1.8183452480451232E-01 a       603     0    26     1     3
  6.7397545010321569E-01 a       604     0    26     1     4
  6.4943806142289373E-01 a       605     0    26     1     5
 -5.2853308498672480E-01 a       606     0    26     1     6
 -2.5074669587525023E+00 a       607     0    26     1     7
  7.1658440991507200E-01 a       608     0    26     1     8
 -5.1269260904634362E-01 a       609     0    26     1     9
  2.0884743685179377E+00 a       610     0    26     1    10
 -5.7237941654742552E-01 a       611     0    26     1    11
 -3.5823853149435647E-02 a       612     0    26     1    12
  5.8518747021749262E-01 a       613     0    26     1    13
  9.6499281259838626E-03 a       614     0    26     1    14
  4.7342194812402477E-01 a       615     0    26     1    15
 -2.5498170756883465E-01 a       616     0    26     1    16
 -4.4892769766723428E-01 a       617     0    26     1    17
 -1.7279400045206694E-01 a       618     0    26     1    18
 -1.2504162104800194E+00 a       619     0    26     1    19
 -7.8749037335912764E-01 a       620     0    26     1    20
 -1.4296032470902459E-01 a       621     0    26     1    21
  1.2733114022480430E+00 a       622     0    26     1    22
 -2.4245233037042349E+00 a       623     0    26     1    23
  4.2001985914512835E-01 a       624     0    26     1    24
  1.0358001835333563E-01 a       625     0    27     1     1
 -1.7766714423614846E-01 a       626     0    27     1     2
  4.1953370176288274E-01 a       627     0    27     1     3
  1.2974268896096697E-01 a       628     0    27     1     4
 -8.2368500152746937E-02 a       629     0    27     1     5
 -3.9921476975306715E-02 a       630     0    27     1     6
 -1.4176903220198020E-01 a       631     0    27     1     7
  6.4209173077618337E-02 a       632     0    27     1     8
 -3.4708048074888820E-01 a       633     0    27     1     9
 -2.6081943901212462E-02 a       634     0    27     1    10
  4.3171103283995760E-01 a       635     0    27     1    11
 -1.6973516602118849E-01 a       636     0    27     1    12
 -8.2216537504536613E-02 a       637     0    27     1    13
  6.3932091134600924E-02 a       638     0    27     1    14
 -8.5962356241828144E-02 a       639     0    27     1    15
  5.1510616958721822E-01 a       640     0    27     1    16
  9.0605689775750634E-02 a       641     0    27     1    17
  7.9412444104717414E-02 a       642     0    27     1    18
 -3.6619676927551448E-01 a       643     0    27     1    19
  1.5586543089779820E-02 a       644     0    27     1    20
  6.6907819298996890E-02 a       645     0    27     1    21
  2.9536201670446721E-01 a       646     0    27     1    22
 -3.8104631104679203E-02 a       647     0    27     1    23
 -7.8952044456995815E-02 a       648     0    27     1    24
 -6.7841429990890365E-02 a       649     0    28     1     1
  4.2370624235647109E-01 a       650     0    28     1     2
 -8.0059139395957407E-02 a       651     0    28     1     3
 -2.6910892359890776E-01 a       652     0    28     1     4
 -7.5232704092497577E-02 a       653     0    28     1     5
  4.1238371375557992E-01 a       654     0    28     1     6
  1.8235887470321618E-01 a       655     0    28     1     7
 -1.7579231786965643E-01 a       656     0    28     1     8
  1.0218129845188832E-01 a       657     0    28     1     9
 -1.1799725250287123E-01 a       658     0    28     1    10
 -1.4583665464610127E-01 a       659     0    28     1    11
  5.9182047116617287E-02 a       660     0    28     1    12
  9.8450196348495757E-03 a       661     0    28     1    13
  9.2466937878551050E-02 a       662     0    28     1    14
  7.3514656817823876E-02 a       663     0    28     1    15
 -1.7576681224609750E-01 a       664     0    28     1    16
  1.1768748964650317E-02 a       665     0    28     1    17
 -1.9966973810142319E-01 a       666     0    28     1    18
  2.7137158005097767E-01 a       667     0    28     1    19
  9.3066311611728653E-02 a       668     0    28     1    20
 -1.0099475529994968E-01 a       669     0    28     1    21
 -1.7071738596459257E-01 a       670     0    28     1    22
  1.7783621510253028E-01 a       671     0    28     1    23
  2.5620597015603926E-02 a       672     0    28     1    24
 -2.0896495338647028E-01 a       673     0    29     1     1
  7.8080498360048531E-03 a       674     0    29     1     2
 -2.7507246995227758E-01 a       675     0    29     1     3
  9.7681148775529955E-02 a       676     0    29     1     4
  1.2993765929272736E-02 a       677     0    29     1     5
 -1.7429999864853268E-01 a       678     0    29     1     6
 -7.0932377545695882E-02 a       679     0    29     1     7
 -1.8670512935987000E-02 a       680     0    29     1     8
  3.3666063088882942E-01 a       681     0    29     1     9
  8.8456945383604768E-02 a       682     0    29     1    10
 -1.9277796102591563E-01 a       683     0    29     1    11
 -7.4003682309159075E-02 a       684     0    29     1    12
  1.9896828778675588E-01 a       685     0    29     1    13
 -3.3884204152550512E-01 a       686     0    29     1    14
 -9.2345258470588318E-02 a       687     0    29     1    15
 -1.2657002755722871E-01 a       688     0    29     1    16
 -8.1098238953683413E-02 a       689     0    29     1    17
  3.7940528289383359E-02 a       690     0    29     1    18
  3.5593551520431643E-01 a       691     0    29     1    19
  9.8179693781040966E-02 a       692     0    29     1    20
 -2.8785038392645818E-01 a       693     0    29     1    21
 -5.7169398743218455E-02 a       694     0    29     1    22
  1.1360082024402578E-01 a       695     0    29     1    23
 -4.2090202015329647E-02 a       696     0    29     1    24
  6.2075996444042700E-02 a       697     0    30     1     1
 -8.2376155162901490E-02 a       698     0    30     1     2
 -3.1788410726097183E-01 a       699     0    30     1     3
 -4.9075990698785030E-02 a       700     0    30     1     4
  3.3782307558733149E-01 a       701     0    30     1     5
  2.0523736216229055E-01 a       702     0    30     1     6
  5.1072857361507427E-02 a       703     0    30     1     7
  7.6110517685332071E-02 a       704     0    30     1     8
  8.4443837986530532E-03 a       705     0    30     1     9
 -8.2287473652624010E-02 a       706     0    30     1    10
 -4.3167747799189859E-02 a       707     0    30     1    11
  1.4483477537970565E-01 a       708     0    30     1    12
 -2.1003633350162248E-05 a       709     0    30     1    13
 -5.1078008670099574E-02 a       710     0    30     1    14
 -8.0515068281908631E-02 a       711     0    30     1    15
 -6.3012608954607446E-02 a       712     0    30     1    16
 -1.1520570919376756E-01 a       713     0    30     1    17
 -4.3644806321620724E-02 a       714     0    30     1    18
  8.2020185396336653E-02 a       715     0    30     1    19
  3.1992587848053821E-03 a       716     0    30     1    20
  4.3086541669963802E-01 a       717     0    30     1    21
 -1.7364760944099025E-01 a       718     0    30     1    22
 -1.0944244219017997E-01 a       719     0    30     1    23
  1.1131374516344035E-02 a       720     0    30     1    24
 -3.3221635770551694E-01 a       721     0    31     1     1
  2.0182668101282958E-01 a       722     0    31     1     2
 -1.3485503859952142E-01 a       723     0    31     1     3
 -8.4524762012192667E-02 a       724     0    31     1     4
 -2.2952890372385767E-01 a       725     0    31     1     5
  6.9952857012662115E-02 a       726     0    31     1     6
  5.0273668881279565E-01 a       727     0    31     1     7
 -2.9909807103607966E-02 a       728     0    31     1     8
 -1.5632129061139560E-01 a       729     0    31     1     9
 -3.6551652290617348E-01 a       730     0    31     1    10
  7.3208907541542384E-02 a       731     0    31     1    11
 -2.3045318386056241E-01 a       732     0    31     1    12
 -3.4933510010025259E-02 a       733     0    31     1    13
 -1.0759652181926864E-01 a       734     0    31     1    14
 -3.9044837138462393E-02 a       735     0    31     1    15
  2.1534262404305457E-01 a       736     0    31     1    16
 -1.6048403768914730E-02 a       737     0    31     1    17
  6.0559455334699835E-02 a       738     0    31     1    18
