################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -6.9965584333919834E-02 a       512     0    22     1     8
 -1.3409058320987580E-01 a       513     0    22     1     9
  7.3823529199923424E-02 a       514     0    22     1    10
 -6.2410071657857821E-02 a       515     0    22     1    11
 -9.3174115281597358E-02 a       516     0    22     1    12
 -1.7906900749634358E-01 a       517     0    22     1    13
  9.3742982103439634E-02 a       518     0    22     1    14
  1.9826425605982664E-01 a       519     0    22     1    15
  9.3770614567188618E-02 a       520     0    22     1    16
 -1.0676483084525708E-01 a       521     0    22     1    17
  5.1880989452561775E-02 a       522     0    22     1    18
 -5.1205042075164665E-02 a       523     0    22     1    19
  2.8217101807464947E-02 a       524     0    22     1    20
 -1.4447667044728496E-01 a       525     0    22     1    21
  1.8174350424366027E-02 a       526     0    22     1    22
  1.7025661094015071E-01 a       527     0    22     1    23
 -1.7841843730026109E-02 a       528     0    22     1    24
 -1.3797872570083091E-02 a       529     0    23     1     1
  1.9526164195496288E-02 a       530     0    23     1     2
  1.0006079765159802E-01 a       531     0    23     1     3
 -1.1444923475496116E-01 a       532     0    23     1     4
  1.6246034668300022E-01 a       533     0    23     1     5
  2.7199237170545232E-02 a       534     0    23     1     6
  8.6346400748998742E-02 a       535     0    23     1     7
 -3.6239043577792278E-02 a       536     0    23     1     8
 -1.4901329557601370E-01 a       537     0    23     1     9
 -1.0132063800779287E-01 a       538     0    23     1    10
 -1.5799263360330229E-01 a       539     0    23     1    11
 -1.0861022845354050E-01 a       540     0    23     1    12
 -3.4463177196168981E-03 a       541     0    23     1    13
  2.5050742607801796E-02 a       542     0    23     1    14
  3.3283950682810912E-02 a       543     0    23     1    15
 -8.4770924830816718E-02 a       544     0    23     1    16
  8.2997738044153085E-03 a       545     0    23     1    17
 -8.6162587071484983E-02 a       546     0    23     1    18
  5.3031612735540516E-03 a       547     0    23     1    19
 -1.0175768972381864E-01 a       548     0    23     1    20
 -1.4694952436416178E-01 a       549     0    23     1    21
  1.8538430434323441E-03 a       550     0    23     1    22
 -9.7258049680424091E-02 a       551     0    23     1    23
  3.2526253267176537E-03 a       552     0    23     1    24
 -7.6970579832260300E-02 a       553     0    24     1     1
  1.0333815770561158E-01 a       554     0    24     1     2
  2.7052583900469648E-02 a       555     0    24     1     3
 -2.2960654317898280E-01 a       556     0    24     1     4
 -1.5329614610935073E-02 a       557     0    24     1     5
 -6.8283553193929911E-02 a       558     0    24     1     6
 -6.7031182638635403E-02 a       559     0    24     1     7
  1.6653924991219510E-01 a       560     0    24     1     8
 -1.1298178842676532E-01 a       561     0    24     1     9
  1.0562859922018698E-01 a       562     0    24     1    10
  1.3396229302827897E-01 a       563     0    24     1    11
  1.3614862344724496E-01 a       564     0    24     1    12
  7.2816192125077117E-02 a       565     0    24     1    13
  1.7283037493850287E-01 a       566     0    24     1    14
 -1.1008442799579093E-01 a       567     0    24     1    15
  1.2668726161576230E-01 a       568     0    24     1    16
 -7.5761252434231166E-02 a       569     0    24     1    17
  2.0026366397693778E-02 a       570     0    24     1    18
  7.2091555274703747E-02 a       571     0    24     1    19
 -1.1094649478300833E-01 a       572     0    24     1    20
  1.2405260538350499E-01 a       573     0    24     1    21
  1.6624372775478791E-01 a       574     0    24     1    22
  1.6862191208710392E-01 a       575     0    24     1    23
  3.9745515013196203E-02 a       576     0    24     1    24
 -1.6363606815207061E-02 a       577     0    25     1     1
  1.2485828886835705E-01 a       578     0    25     1     2
 -1.7440200207435214E-01 a       579     0    25     1     3
  5.9812685228621480E-02 a       580     0    25     1     4
 -3.0657711355204904E-02 a       581     0    25     1     5
  2.3020591623351020E-02 a       582     0    25     1     6
  1.7136158120960917E-02 a       583     0    25     1     7
 -1.5145702290318425E-01 a       584     0    25     1     8
 -8.0396857977666658E-02 a       585     0    25     1     9
 -4.3093057674631938E-02 a       586     0    25     1    10
 -5.9987581905174446E-03 a       587     0    25     1    11
 -2.3306187354234678E-03 a       588     0    25     1    12
 -1.7716485322830419E-01 a       589     0    25     1    13
  7.4393855541425580E-02 a       590     0    25     1    14
  9.3029306856872135E-02 a       591     0    25     1    15
  1.7133384235943397E-01 a       592     0    25     1    16
 -1.9646316903411909E-01 a       593     0    25     1    17
 -5.6099615796345266E-02 a       594     0    25     1    18
  6.9265901544143457E-02 a       595     0    25     1    19
  9.4893065760396689E-02 a       596     0    25     1    20
 -4.4260478679963744E-02 a       597     0    25     1    21
 -6.0150277355023513E-02 a       598     0    25     1    22
  1.4494553701618415E-01 a       599     0    25     1    23
  1.6395942809872069E-01 a       600     0    25     1    24
 -9.5702652617623313E-02 a       601     0    26     1     1
  1.3858614572785258E-02 a       602     0    26     1     2
 -9.3279036610241107E-03 a       603     0    26     1     3
 -1.1151855294372766E-01 a       604     0    26     1     4
  5.3849165584252054E-03 a       605     0    26     1     5
  1.1139445269258113E-05 a       606     0    26     1     6
  1.5894428717689150E-02 a       607     0    26     1     7
  5.5590640228991690E-02 a       608     0    26     1     8
  8.5580104918194289E-02 a       609     0    26     1     9
 -6.7432999247017886E-02 a       610     0    26     1    10
 -1.1678994685036485E-01 a       611     0    26     1    11
  1.6887393940759435E-01 a       612     0    26     1    12
  1.6722643521597576E-02 a       613     0    26     1    13
  2.0132055353995565E-02 a       614     0    26     1    14
 -1.3628253277291819E-01 a       615     0    26     1    15
  1.0310251399324091E-02 a       616     0    26     1    16
 -1.7450759630400106E-01 a       617     0    26     1    17
 -1.2202876376781698E-02 a       618     0    26     1    18
  4.3237785487447548E-02 a       619     0    26     1    19
 -2.0274852361033442E-02 a       620     0    26     1    20
  8.7801941816564137E-03 a       621     0    26     1    21
 -6.0312868625900774E-02 a       622     0    26     1    22
 -1.0015407995802367E-01 a       623     0    26     1    23
 -2.7724744340161152E-02 a       624     0    26     1    24
 -7.0053939689147957E-02 a       625     0    27     1     1
  8.5169052571852213E-02 a       626     0    27     1     2
  2.2399818920832856E-02 a       627     0    27     1     3
  2.6217773683851569E-02 a       628     0    27     1     4
 -7.5909876042442509E-02 a       629     0    27     1     5
  6.0626257638901698E-02 a       630     0    27     1     6
 -1.5524512888263235E-02 a       631     0    27     1     7
  5.0113137698158172E-02 a       632     0    27     1     8
  1.3590652092964031E-01 a       633     0    27     1     9
 -3.9571063282935214E-02 a       634     0    27     1    10
 -1.0611248082145449E-02 a       635     0    27     1    11
 -1.3060310072121734E-01 a       636     0    27     1    12
 -2.8805543022721633E-02 a       637     0    27     1    13
  3.0660066708391588E-02 a       638     0    27     1    14
 -1.1296387150251762E-01 a       639     0    27     1    15
 -5.9067789503366080E-02 a       640     0    27     1    16
 -1.4797024019000865E-01 a       641     0    27     1    17
 -2.4750384048169462E-02 a       642     0    27     1    18
  1.8627638030197291E-01 a       643     0    27     1    19
 -1.9809955208362090E-01 a       644     0    27     1    20
  9.1648158567333837E-03 a       645     0    27     1    21
 -1.8315144473335049E-01 a       646     0    27     1    22
  4.8005311571074169E-02 a       647     0    27     1    23
  8.9586047839662244E-02 a       648     0    27     1    24
  1.2476828906493462E-02 a       649     0    28     1     1
  1.2813772326080805E-01 a       650     0    28     1     2
  2.3413091735074724E-02 a       651     0    28     1     3
  8.3076716010664336E-03 a       652     0    28     1     4
 -2.0970321636091683E-02 a       653     0    28     1     5
  1.5122023567806120E-01 a       654     0    28     1     6
  7.7092781985375669E-02 a       655     0    28     1     7
  8.8898870920562353E-02 a       656     0    28     1     8
  8.9561591550760156E-02 a       657     0    28     1     9
 -2.7069709181130150E-02 a       658     0    28     1    10
 -4.5875239065007178E-02 a       659     0    28     1    11
  3.9742795000245398E-02 a       660     0    28     1    12
 -7.0003065930099473E-02 a       661     0    28     1    13
 -1.8383437362228267E-01 a       662     0    28     1    14
 -3.3951061287647827E-02 a       663     0    28     1    15
  8.2797143335532550E-02 a       664     0    28     1    16
 -4.3990138797591297E-02 a       665     0    28     1    17
 -1.3784466128719794E-01 a       666     0    28     1    18
  1.0544711033359891E-01 a       667     0    28     1    19
 -1.6735490461549488E-01 a       668     0    28     1    20
 -1.9785770438715301E-02 a       669     0    28     1    21
  9.2130868694447320E-03 a       670     0    28     1    22
  1.7812429981050679E-01 a       671     0    28     1    23
  1.1781485343556424E-02 a       672     0    28     1    24
  2.5642123012458362E-01 a       673     0    29     1     1
  1.1667754574973691E-01 a       674     0    29     1     2
 -1.8473326805856158E-01 a       675     0    29     1     3
 -1.4205972404614231E-01 a       676     0    29     1     4
  3.3664040825589875E-01 a       677     0    29     1     5
 -9.3810422138546849E-03 a       678     0    29     1     6
 -6.5773640080339896E-02 a       679     0    29     1     7
 -1.8197523834237944E-01 a       680     0    29     1     8
 -2.1412550035613845E-01 a       681     0    29     1     9
  6.5518331492363344E-02 a       682     0    29     1    10
 -3.4042505288979175E-01 a       683     0    29     1    11
  6.8296772564763714E-02 a       684     0    29     1    12
  8.5388236384943458E-02 a       685     0    29     1    13
 -1.5123587734571617E-01 a       686     0    29     1    14
  3.1072049701947396E-01 a       687     0    29     1    15
  1.9135156287766750E-01 a       688     0    29     1    16
  3.1836037098253278E-01 a       689     0    29     1    17
  2.7108144638263743E-01 a       690     0    29     1    18
  1.0849907479320506E-01 a       691     0    29     1    19
 -8.4379710352007961E-02 a       692     0    29     1    20
 -1.4241999842724615E-01 a       693     0    29     1    21
 -2.1158919749266542E-01 a       694     0    29     1    22
  3.0035738799712181E-01 a       695     0    29     1    23
 -7.6457592023180032E-02 a       696     0    29     1    24
  1.3975105480204862E-02 a       697     0    30     1     1
  4.4789468854485648E-02 a       698     0    30     1     2
 -5.7996362225297089E-02 a       699     0    30     1     3
  1.7319757416847811E-02 a       700     0    30     1     4
  5.7947590932514136E-02 a       701     0    30     1     5
  2.2341708562435707E-02 a       702     0    30     1     6
 -2.4056466940623914E-02 a       703     0    30     1     7
 -5.6659880886349566E-02 a       704     0    30     1     8
 -1.9949423578368990E-03 a       705     0    30     1     9
  9.6455266486125471E-03 a       706     0    30     1    10
  9.9342543353107993E-02 a       707     0    30     1    11
 -7.3613253397825269E-03 a       708     0    30     1    12
 -4.8109737619114112E-03 a       709     0    30     1    13
  5.6316806175674737E-03 a       710     0    30     1    14
  1.1232821153917219E-01 a       711     0    30     1    15
  8.6455477104691834E-03 a       712     0    30     1    16
  4.6529188613154714E-02 a       713     0    30     1    17
  5.0759361488202662E-02 a       714     0    30     1    18
  1.2671653485996687E-01 a       715     0    30     1    19
 -1.2696738958888691E-02 a       716     0    30     1    20
 -1.8418375640163573E-01 a       717     0    30     1    21
  1.5259878083895470E-01 a       718     0    30     1    22
 -3.2156487583259305E-03 a       719     0    30     1    23
 -7.4527313647540408E-02 a       720     0    30     1    24
  1.2370715977683004E-01 a       721     0    31     1     1
  5.9074117159102400E-02 a       722     0    31     1     2
 -2.5238481746274580E-02 a       723     0    31     1     3
 -2.9459880061907712E-02 a       724     0    31     1     4
 -7.9494830180771595E-02 a       725     0    31     1     5
  1.1038100076711771E-01 a       726     0    31     1     6
 -4.6756888535782375E-03 a       727     0    31     1     7
 -1.2397391411691677E-01 a       728     0    31     1     8
 -9.2263788428813720E-02 a       729     0    31     1     9
  1.5619010472596798E-02 a       730     0    31     1    10
  1.4614545898118073E-01 a       731     0    31     1    11
  5.9990389836130580E-02 a       732     0    31     1    12
 -4.0741732004804632E-02 a       733     0    31     1    13
 -4.8620027074303372E-03 a       734     0    31     1    14
  8.8992050936612166E-02 a       735     0    31     1    15
 -3.5679702050827475E-02 a       736     0    31     1    16
  1.1695898715304959E-01 a       737     0    31     1    17
 -4.1621099862163058E-02 a       738     0    31     1    18
